Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
94,peak,36.560,36.780,0.220,00:36.560,00:36.780,4
95,hour.,36.780,37.060,0.280,00:36.780,00:37.060,5
96,The,37.860,37.940,0.080,00:37.860,00:37.940,3
97,compiler,37.940,38.260,0.320,00:37.940,00:38.260,8
98,reads,38.260,38.760,0.500,00:38.260,00:38.760,5
99,the,38.760,38.960,0.200,00:38.760,00:38.960,3
100,arguments,38.960,39.300,0.340,00:38.960,00:39.300,9
101,you,39.300,39.540,0.240,00:39.300,00:39.540,3
102,passed,39.540,39.860,0.320,00:39.540,00:39.860,6
103,and,39.860,40.140,0.280,00:39.860,00:40.140,3
104,selects,40.140,40.620,0.480,00:40.140,00:40.620,7
105,the,40.620,40.700,0.080,00:40.620,00:40.700,3
106,correct,40.700,41.020,0.320,00:40.700,00:41.020,7
107,version.,41.020,41.480,0.460,00:41.020,00:41.480,8
108,You,42.000,42.260,0.260,00:42.000,00:42.260,3
109,never,42.260,42.520,0.260,00:42.260,00:42.520,5
110,explicitly,42.520,43.160,0.640,00:42.520,00:43.160,10
111,choose.,43.160,43.640,0.480,00:43.160,00:43.640,7
112,The,43.980,44.200,0.220,00:43.980,00:44.200,3
113,signature,44.200,44.540,0.340,00:44.200,00:44.540,9
114,chooses,44.540,44.960,0.420,00:44.540,00:44.960,7
115,for,44.960,45.300,0.340,00:44.960,00:45.300,3
116,you.,45.300,45.480,0.180,00:45.300,00:45.480,4
117,This,46.200,46.460,0.260,00:46.200,00:46.460,4
118,is,46.460,46.760,0.300,00:46.460,00:46.760,2
119,method,46.760,47.140,0.380,00:46.760,00:47.140,6
120,overloading.,47.140,47.920,0.780,00:47.140,00:47.920,12
121,Same,48.360,48.520,0.160,00:48.360,00:48.520,4
122,"name,",48.520,48.820,0.300,00:48.520,00:48.820,5
123,different,49.160,49.440,0.280,00:49.160,00:49.440,9
124,parameters.,49.440,49.940,0.500,00:49.440,00:49.940,11
125,Resolved,50.360,50.760,0.400,00:50.360,00:50.760,8
126,at,50.760,50.940,0.180,00:50.760,00:50.940,2
127,compile,50.940,51.320,0.380,00:50.940,00:51.320,7
128,time.,51.320,51.660,0.340,00:51.320,00:51.660,5
129,The,52.460,52.780,0.320,00:52.460,00:52.780,3
130,booking,52.780,53.000,0.220,00:52.780,00:53.000,7
131,officer,53.000,53.400,0.400,00:53.000,00:53.400,7
132,always,53.400,53.880,0.480,00:53.400,00:53.880,6
133,calls,53.880,54.140,0.260,00:53.880,00:54.140,5
134,calculate,54.140,54.660,0.520,00:54.140,00:54.660,9
135,fair.,54.660,54.940,0.280,00:54.660,00:54.940,5
136,The,55.360,55.560,0.200,00:55.360,00:55.560,3
137,method,55.560,55.820,0.260,00:55.560,00:55.820,6
138,adapts,55.820,56.320,0.500,00:55.820,00:56.320,6
139,to,56.320,56.420,0.100,00:56.320,00:56.420,2
140,whatever,56.420,56.600,0.180,00:56.420,00:56.600,8
141,data,56.600,57.100,0.500,00:56.600,00:57.100,4
142,is,57.100,57.280,0.180,00:57.100,00:57.280,2
143,available.,57.280,57.620,0.340,00:57.280,00:57.620,10
144,The,58.200,58.460,0.260,00:58.200,00:58.460,3
145,calling,58.460,58.740,0.280,00:58.460,00:58.740,7
146,code,58.740,58.980,0.240,00:58.740,00:58.980,4
147,stays,58.980,59.260,0.280,00:58.980,00:59.260,5
148,clean.,59.260,59.580,0.320,00:59.260,00:59.580,6
149,The,60.100,60.160,0.060,01:00.100,01:00.160,3
150,implementation,60.160,60.660,0.500,01:00.160,01:00.660,14
151,handles,60.660,61.280,0.620,01:00.660,01:01.280,7
152,the,61.280,61.460,0.180,01:01.280,01:01.460,3
153,variation.,61.460,61.860,0.400,01:01.460,01:01.860,10
154,But,62.820,63.060,0.240,01:02.820,01:03.060,3
155,what,63.060,63.300,0.240,01:03.060,01:03.300,4
156,happens,63.300,63.620,0.320,01:03.300,01:03.620,7
157,when,63.620,63.860,0.240,01:03.620,01:03.860,4
158,the,63.860,63.980,0.120,01:03.860,01:03.980,3
159,same,63.980,64.240,0.260,01:03.980,01:04.240,4
160,method,64.240,64.600,0.360,01:04.240,01:04.600,6
161,name,64.600,64.840,0.240,01:04.600,01:04.840,4
162,exists,64.840,65.180,0.340,01:04.840,01:05.180,6
163,in,65.180,65.460,0.280,01:05.180,01:05.460,2
164,a,65.460,65.540,0.080,01:05.460,01:05.540,1
165,parent,65.540,65.880,0.340,01:05.540,01:05.880,6
166,and,65.880,66.260,0.380,01:05.880,01:06.260,3
167,a,66.260,66.400,0.140,01:06.260,01:06.400,1
168,child?,66.400,66.720,0.320,01:06.400,01:06.720,6
169,And,67.180,67.320,0.140,01:07.180,01:07.320,3
170,the,67.320,67.400,0.080,01:07.320,01:07.400,3
171,decision,67.400,67.720,0.320,01:07.400,01:07.720,8
172,cannot,67.720,67.960,0.240,01:07.720,01:07.960,6
173,be,67.960,68.380,0.420,01:07.960,01:08.380,2
174,made,68.380,68.560,0.180,01:08.380,01:08.560,4
175,at,68.560,68.700,0.140,01:08.560,01:08.700,2
176,compile,68.700,69.040,0.340,01:08.700,01:09.040,7
177,time.,69.040,69.340,0.300,01:09.040,01:09.340,5
178,That,69.840,70.180,0.340,01:09.840,01:10.180,4
179,is,70.180,70.420,0.240,01:10.180,01:10.420,2
180,runtime,70.420,70.860,0.440,01:10.420,01:10.860,7
181,polymorphism.,70.860,71.620,0.760,01:10.860,01:11.620,13
182,And,72.060,72.220,0.160,01:12.060,01:12.220,3
183,that,72.220,72.380,0.160,01:12.220,01:12.380,4
184,is,72.380,72.520,0.140,01:12.380,01:12.520,2
185,exactly,72.520,73.000,0.480,01:12.520,01:13.000,7
186,what,73.000,73.260,0.260,01:13.000,01:13.260,4
187,we,73.260,73.360,0.100,01:13.260,01:13.360,2
188,cover,73.360,73.560,0.200,01:13.360,01:13.560,5
189,next.,73.560,73.860,0.300,01:13.560,01:13.860,5
