Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
130,to,58.200,58.440,0.240,00:58.200,00:58.440,2
131,a,58.440,58.520,0.080,00:58.440,00:58.520,1
132,client?,58.520,58.880,0.360,00:58.520,00:58.880,7
133,Show,59.460,59.740,0.280,00:59.460,00:59.740,4
134,the,59.740,59.920,0.180,00:59.740,00:59.920,3
135,draft.,59.920,60.160,0.240,00:59.920,01:00.160,6
136,Wait,60.600,60.780,0.180,01:00.600,01:00.780,4
137,for,60.780,60.980,0.200,01:00.780,01:00.980,3
138,approval.,60.980,61.320,0.340,01:00.980,01:01.320,9
139,Deleting,62.060,62.400,0.340,01:02.060,01:02.400,8
140,a,62.400,62.600,0.200,01:02.400,01:02.600,1
141,database,62.600,62.860,0.260,01:02.600,01:02.860,8
142,record?,62.860,63.320,0.460,01:02.860,01:03.320,7
143,Full,63.720,64.000,0.280,01:03.720,01:04.000,4
144,stop.,64.000,64.200,0.200,01:04.000,01:04.200,5
145,Human,64.720,65.040,0.320,01:04.720,01:05.040,5
146,decides.,65.040,65.400,0.360,01:05.040,01:05.400,8
147,If,66.320,66.540,0.220,01:06.320,01:06.540,2
148,the,66.540,66.660,0.120,01:06.540,01:06.660,3
149,action,66.660,67.000,0.340,01:06.660,01:07.000,6
150,can,67.000,67.200,0.200,01:07.000,01:07.200,3
151,be,67.200,67.360,0.160,01:07.200,01:07.360,2
152,"undone,",67.360,67.880,0.520,01:07.360,01:07.880,7
153,the,68.340,68.400,0.060,01:08.340,01:08.400,3
154,agent,68.400,68.680,0.280,01:08.400,01:08.680,5
155,proceeds.,68.680,69.060,0.380,01:08.680,01:09.060,9
156,If,69.680,69.940,0.260,01:09.680,01:09.940,2
157,the,69.940,70.060,0.120,01:09.940,01:10.060,3
158,action,70.060,70.320,0.260,01:10.060,01:10.320,6
159,cannot,70.320,70.720,0.400,01:10.320,01:10.720,6
160,be,70.720,71.000,0.280,01:10.720,01:11.000,2
161,"undone,",71.000,71.340,0.340,01:11.000,01:11.340,7
162,the,71.720,71.780,0.060,01:11.720,01:11.780,3
163,agent,71.780,72.100,0.320,01:11.780,01:12.100,5
164,waits.,72.100,72.340,0.240,01:12.100,01:12.340,6
165,This,72.940,73.580,0.640,01:12.940,01:13.580,4
166,is,73.580,73.800,0.220,01:13.580,01:13.800,2
167,the,73.800,73.980,0.180,01:13.800,01:13.980,3
168,design,73.980,74.300,0.320,01:13.980,01:14.300,6
169,principle,74.300,74.660,0.360,01:14.300,01:14.660,9
170,that,74.660,74.900,0.240,01:14.660,01:14.900,4
171,makes,74.900,75.060,0.160,01:14.900,01:15.060,5
172,autonomous,75.060,75.640,0.580,01:15.060,01:15.640,10
173,systems,75.640,76.080,0.440,01:15.640,01:16.080,7
174,"trustworthy,",76.080,76.740,0.660,01:16.080,01:16.740,12
175,rather,77.120,77.360,0.240,01:17.120,01:17.360,6
176,than,77.360,77.580,0.220,01:17.360,01:17.580,4
177,reckless.,77.580,77.820,0.240,01:17.580,01:17.820,9
178,And,78.620,78.900,0.280,01:18.620,01:18.900,3
179,every,78.900,79.340,0.440,01:18.900,01:19.340,5
180,action,79.340,79.700,0.360,01:19.340,01:19.700,6
181,the,79.700,79.860,0.160,01:19.700,01:19.860,3
182,agent,79.860,80.080,0.220,01:19.860,01:20.080,5
183,"takes,",80.080,80.460,0.380,01:20.080,01:20.460,6
184,every,80.700,81.060,0.360,01:20.700,01:21.060,5
185,"step,",81.060,81.380,0.320,01:21.060,01:21.380,5
186,every,81.740,81.900,0.160,01:21.740,01:21.900,5
187,"decision,",81.900,82.360,0.460,01:21.900,01:22.360,9
188,from,82.360,82.800,0.440,01:22.360,01:22.800,4
189,start,82.800,83.120,0.320,01:22.800,01:23.120,5
190,to,83.120,83.380,0.260,01:23.120,01:23.380,2
191,"finish,",83.380,83.780,0.400,01:23.380,01:23.780,7
192,forms,84.080,84.520,0.440,01:24.080,01:24.520,5
193,a,84.520,84.680,0.160,01:24.520,01:24.680,1
194,complete,84.680,85.120,0.440,01:24.680,01:25.120,8
195,record.,85.120,85.540,0.420,01:25.120,01:25.540,7
196,That,86.060,86.420,0.360,01:26.060,01:26.420,4
197,record,86.420,86.700,0.280,01:26.420,01:26.700,6
198,has,86.700,86.860,0.160,01:26.700,01:26.860,3
199,a,86.860,86.980,0.120,01:26.860,01:26.980,1
200,"name,",86.980,87.200,0.220,01:26.980,01:27.200,5
201,and,87.460,87.700,0.240,01:27.460,01:27.700,3
202,we,87.700,87.820,0.120,01:27.700,01:27.820,2
203,define,87.820,88.140,0.320,01:27.820,01:28.140,6
204,it,88.140,88.300,0.160,01:28.140,01:28.300,2
205,next.,88.300,88.620,0.320,01:28.300,01:28.620,5
