Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
202,required.,84.100,84.480,0.380,01:24.100,01:24.480,9
203,That,85.120,85.440,0.320,01:25.120,01:25.440,4
204,is,85.440,85.640,0.200,01:25.440,01:25.640,2
205,instance,85.640,86.100,0.460,01:25.640,01:26.100,8
206,of,86.100,86.440,0.340,01:26.100,01:26.440,2
207,pattern,86.440,86.840,0.400,01:26.440,01:26.840,7
208,matching.,86.840,87.200,0.360,01:26.840,01:27.200,9
209,And,87.620,87.740,0.120,01:27.620,01:27.740,3
210,that,87.740,87.960,0.220,01:27.740,01:27.960,4
211,is,87.960,88.120,0.160,01:27.960,01:28.120,2
212,exactly,88.120,88.640,0.520,01:28.120,01:28.640,7
213,what,88.640,88.860,0.220,01:28.640,01:28.860,4
214,we,88.860,88.940,0.080,01:28.860,01:28.940,2
215,cover,88.940,89.140,0.200,01:28.940,01:29.140,5
216,next.,89.140,89.420,0.280,01:29.140,01:29.420,5
