Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
131,returns,54.500,54.980,0.480,00:54.500,00:54.980,7
132,as,54.980,55.280,0.300,00:54.980,00:55.280,2
133,the,55.280,55.420,0.140,00:55.280,00:55.420,3
134,next,55.420,55.720,0.300,00:55.420,00:55.720,4
135,observation.,55.720,56.380,0.660,00:55.720,00:56.380,12
136,The,57.380,57.720,0.340,00:57.380,00:57.720,3
137,model,57.720,58.060,0.340,00:57.720,00:58.060,5
138,never,58.060,58.440,0.380,00:58.060,00:58.440,5
139,directly,58.440,59.120,0.680,00:58.440,00:59.120,8
140,executes,59.120,59.740,0.620,00:59.120,00:59.740,8
141,anything.,59.740,60.260,0.520,00:59.740,01:00.260,9
142,Its,60.900,61.040,0.140,01:00.900,01:01.040,3
143,job,61.040,61.400,0.360,01:01.040,01:01.400,3
144,is,61.400,61.660,0.260,01:01.400,01:01.660,2
145,to,61.660,61.800,0.140,01:01.660,01:01.800,2
146,decide.,61.800,62.240,0.440,01:01.800,01:02.240,7
147,Execution,62.980,63.520,0.540,01:02.980,01:03.520,9
148,happens,63.520,63.860,0.340,01:03.520,01:03.860,7
149,in,63.860,64.140,0.280,01:03.860,01:04.140,2
150,"code,",64.140,64.460,0.320,01:04.140,01:04.460,5
151,outside,64.920,65.240,0.320,01:04.920,01:05.240,7
152,the,65.240,65.480,0.240,01:05.240,01:05.480,3
153,model,65.480,65.740,0.260,01:05.480,01:05.740,5
154,entirely.,65.740,66.440,0.700,01:05.740,01:06.440,9
155,Decision,67.860,68.460,0.600,01:07.860,01:08.460,8
156,and,68.460,68.740,0.280,01:08.460,01:08.740,3
157,execution,68.740,69.280,0.540,01:08.740,01:09.280,9
158,are,69.280,69.640,0.360,01:09.280,01:09.640,3
159,two,69.640,69.980,0.340,01:09.640,01:09.980,3
160,separate,69.980,70.480,0.500,01:09.980,01:10.480,8
161,things.,70.480,70.780,0.300,01:10.480,01:10.780,7
162,The,71.500,71.580,0.080,01:11.500,01:11.580,3
163,model,71.580,71.920,0.340,01:11.580,01:11.920,5
164,owns,71.920,72.240,0.320,01:11.920,01:12.240,4
165,one.,72.240,72.620,0.380,01:12.240,01:12.620,4
166,The,73.140,73.240,0.100,01:13.140,01:13.240,3
167,system,73.240,73.640,0.400,01:13.240,01:13.640,6
168,owns,73.640,73.940,0.300,01:13.640,01:13.940,4
169,the,73.940,74.140,0.200,01:13.940,01:14.140,3
170,other.,74.140,74.420,0.280,01:14.140,01:14.420,6
171,And,74.980,75.280,0.300,01:14.980,01:15.280,3
172,the,75.280,75.400,0.120,01:15.280,01:15.400,3
173,system,75.400,75.740,0.340,01:15.400,01:15.740,6
174,that,75.740,75.960,0.220,01:15.740,01:15.960,4
175,reads,75.960,76.240,0.280,01:15.960,01:16.240,5
176,every,76.240,76.800,0.560,01:16.240,01:16.800,5
177,decision,76.800,77.280,0.480,01:16.800,01:17.280,8
178,and,77.280,77.580,0.300,01:17.280,01:17.580,3
179,turns,77.580,77.860,0.280,01:17.580,01:17.860,5
180,it,77.860,78.020,0.160,01:17.860,01:18.020,2
181,into,78.020,78.300,0.280,01:18.020,01:18.300,4
182,a,78.300,78.440,0.140,01:18.300,01:18.440,1
183,real,78.440,78.700,0.260,01:18.440,01:18.700,4
184,"action,",78.700,79.180,0.480,01:18.700,01:19.180,7
185,that,79.760,80.020,0.260,01:19.760,01:20.020,4
186,is,80.020,80.220,0.200,01:20.020,01:20.220,2
187,exactly,80.220,80.800,0.580,01:20.220,01:20.800,7
188,what,80.800,81.040,0.240,01:20.800,01:21.040,4
189,we,81.040,81.180,0.140,01:21.040,01:21.180,2
190,build,81.180,81.400,0.220,01:21.180,01:21.400,5
191,next.,81.400,81.760,0.360,01:21.400,01:21.760,5
