Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
128,variables,57.380,57.900,0.520,00:57.380,00:57.900,9
129,because,57.900,58.540,0.640,00:57.900,00:58.540,7
130,there,58.540,58.840,0.300,00:58.540,00:58.840,5
131,is,58.840,59.120,0.280,00:58.840,00:59.120,2
132,no,59.120,59.360,0.240,00:59.120,00:59.360,2
133,"object,",59.360,59.860,0.500,00:59.360,00:59.860,7
134,no,60.180,60.360,0.180,01:00.180,01:00.360,2
135,"instance,",60.360,60.820,0.460,01:00.360,01:00.820,9
136,nothing,61.300,61.620,0.320,01:01.300,01:01.620,7
137,to,61.620,61.900,0.280,01:01.620,01:01.900,2
138,reach,61.900,62.060,0.160,01:01.900,01:02.060,5
139,into.,62.060,62.480,0.420,01:02.060,01:02.480,5
140,They,63.040,63.420,0.380,01:03.040,01:03.420,4
141,are,63.420,63.660,0.240,01:03.420,01:03.660,3
142,utility,63.660,64.260,0.600,01:03.660,01:04.260,7
143,-level,64.260,64.720,0.460,01:04.260,01:04.720,6
144,operations,64.720,65.380,0.660,01:04.720,01:05.380,10
145,that,65.380,65.740,0.360,01:05.380,01:05.740,4
146,exist,65.740,66.040,0.300,01:05.740,01:06.040,5
147,at,66.040,66.320,0.280,01:06.040,01:06.320,2
148,the,66.320,66.480,0.160,01:06.320,01:06.480,3
149,class,66.480,66.800,0.320,01:06.480,01:06.800,5
150,level.,66.800,67.260,0.460,01:06.800,01:07.260,6
151,Math,67.860,68.120,0.260,01:07.860,01:08.120,4
152,.squareroot,68.120,69.360,1.240,01:08.120,01:09.360,11
153,.collections,69.360,70.380,1.020,01:09.360,01:10.380,12
154,.sort.,70.380,71.060,0.680,01:10.380,01:11.060,6
155,Every,71.620,71.920,0.300,01:11.620,01:11.920,5
156,Java,71.920,72.280,0.360,01:11.920,01:12.280,4
157,utility,72.280,72.720,0.440,01:12.280,01:12.720,7
158,method,72.720,73.280,0.560,01:12.720,01:13.280,6
159,you,73.280,73.520,0.240,01:13.280,01:13.520,3
160,have,73.520,73.700,0.180,01:13.520,01:13.700,4
161,ever,73.700,74.140,0.440,01:13.700,01:14.140,4
162,called.,74.140,74.560,0.420,01:14.140,01:14.560,7
163,Static,74.900,75.280,0.380,01:14.900,01:15.280,6
164,methods,75.280,75.680,0.400,01:15.280,01:15.680,7
165,invoked,75.680,76.460,0.780,01:15.680,01:16.460,7
166,on,76.460,76.640,0.180,01:16.460,01:16.640,2
167,the,76.640,76.780,0.140,01:16.640,01:16.780,3
168,class,76.780,77.120,0.340,01:16.780,01:17.120,5
169,itself.,77.120,77.700,0.580,01:17.120,01:17.700,7
170,But,78.280,78.680,0.400,01:18.280,01:18.680,3
171,what,78.680,78.880,0.200,01:18.680,01:18.880,4
172,about,78.880,79.100,0.220,01:18.880,01:19.100,5
173,the,79.100,79.280,0.180,01:19.100,01:19.280,3
174,code,79.280,79.580,0.300,01:19.280,01:19.580,4
175,that,79.580,79.780,0.200,01:19.580,01:19.780,4
176,runs,79.780,80.040,0.260,01:19.780,01:20.040,4
177,before,80.040,80.700,0.660,01:20.040,01:20.700,6
178,any,80.700,81.160,0.460,01:20.700,01:21.160,3
179,object,81.160,81.520,0.360,01:21.160,01:21.520,6
180,is,81.520,81.780,0.260,01:21.520,01:21.780,2
181,ever,81.780,82.140,0.360,01:21.780,01:22.140,4
182,"created,",82.140,82.660,0.520,01:22.140,01:22.660,8
183,before,82.960,83.340,0.380,01:22.960,01:23.340,6
184,any,83.340,83.820,0.480,01:23.340,01:23.820,3
185,constructor,83.820,84.420,0.600,01:23.820,01:24.420,11
186,even,84.420,84.800,0.380,01:24.420,01:24.800,4
187,fires?,84.800,85.180,0.380,01:24.800,01:25.180,6
188,That,85.180,86.060,0.880,01:25.180,01:26.060,4
189,is,86.060,86.360,0.300,01:26.060,01:26.360,2
190,the,86.360,86.540,0.180,01:26.360,01:26.540,3
191,static,86.540,87.000,0.460,01:26.540,01:27.000,6
192,block,87.000,87.360,0.360,01:27.000,01:27.360,5
193,and,87.360,87.900,0.540,01:27.360,01:27.900,3
194,that,87.900,88.120,0.220,01:27.900,01:28.120,4
195,is,88.120,88.320,0.200,01:28.120,01:28.320,2
196,exactly,88.320,88.920,0.600,01:28.320,01:28.920,7
197,what,88.920,89.220,0.300,01:28.920,01:29.220,4
198,we,89.220,89.360,0.140,01:29.220,01:29.360,2
199,cover,89.360,89.640,0.280,01:29.360,01:29.640,5
200,next.,89.640,89.920,0.280,01:29.640,01:29.920,5
