Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
43,a,15.620,15.840,0.220,00:15.620,00:15.840,1
44,search,15.840,16.060,0.220,00:15.840,00:16.060,6
45,API.,16.060,16.520,0.460,00:16.060,00:16.520,4
46,The,17.000,17.120,0.120,00:17.000,00:17.120,3
47,results,17.120,17.440,0.320,00:17.120,00:17.440,7
48,come,17.440,17.740,0.300,00:17.440,00:17.740,4
49,back.,17.740,18.000,0.260,00:17.740,00:18.000,5
50,That,18.480,18.740,0.260,00:18.480,00:18.740,4
51,is,18.740,19.020,0.280,00:18.740,00:19.020,2
52,an,19.020,19.140,0.120,00:19.020,00:19.140,2
53,observation.,19.140,19.680,0.540,00:19.140,00:19.680,12
54,The,20.240,20.360,0.120,00:20.240,00:20.360,3
55,agent,20.360,20.720,0.360,00:20.360,00:20.720,5
56,wrote,20.720,21.100,0.380,00:20.720,00:21.100,5
57,a,21.100,21.300,0.200,00:21.100,00:21.300,1
58,file.,21.300,21.620,0.320,00:21.300,00:21.620,5
59,The,22.020,22.120,0.100,00:22.020,00:22.120,3
60,success,22.120,22.420,0.300,00:22.120,00:22.420,7
61,confirmation,22.420,23.020,0.600,00:22.420,00:23.020,12
62,comes,23.020,23.380,0.360,00:23.020,00:23.380,5
63,back.,23.380,23.700,0.320,00:23.380,00:23.700,5
64,That,24.000,24.260,0.260,00:24.000,00:24.260,4
65,is,24.260,24.500,0.240,00:24.260,00:24.500,2
66,an,24.500,24.640,0.140,00:24.500,00:24.640,2
67,observation.,24.640,25.160,0.520,00:24.640,00:25.160,12
68,The,25.760,25.880,0.120,00:25.760,00:25.880,3
69,agent,25.880,26.220,0.340,00:25.880,00:26.220,5
70,ran,26.220,26.540,0.320,00:26.220,00:26.540,3
71,a,26.540,26.760,0.220,00:26.540,00:26.760,1
72,database,26.760,27.120,0.360,00:26.760,00:27.120,8
73,query.,27.120,27.640,0.520,00:27.120,00:27.640,6
74,The,27.640,28.220,0.580,00:27.640,00:28.220,3
75,returned,28.220,28.700,0.480,00:28.220,00:28.700,8
76,rows,28.700,29.040,0.340,00:28.700,00:29.040,4
77,come,29.040,29.320,0.280,00:29.040,00:29.320,4
78,back.,29.320,29.620,0.300,00:29.320,00:29.620,5
79,That,30.080,30.300,0.220,00:30.080,00:30.300,4
80,is,30.300,30.640,0.340,00:30.300,00:30.640,2
81,an,30.640,30.780,0.140,00:30.640,00:30.780,2
82,observation.,30.780,31.300,0.520,00:30.780,00:31.300,12
83,The,31.960,32.060,0.100,00:31.960,00:32.060,3
84,observation,32.060,32.720,0.660,00:32.060,00:32.720,11
85,is,32.720,33.000,0.280,00:32.720,00:33.000,2
86,the,33.000,33.160,0.160,00:33.000,00:33.160,3
87,world's,33.160,33.720,0.560,00:33.160,00:33.720,7
88,reply,33.720,34.040,0.320,00:33.720,00:34.040,5
89,to,34.040,34.280,0.240,00:34.040,00:34.280,2
90,the,34.280,34.440,0.160,00:34.280,00:34.440,3
91,agent's,34.440,35.000,0.560,00:34.440,00:35.000,7
92,action.,35.000,35.380,0.380,00:35.000,00:35.380,7
93,Without,35.920,36.180,0.260,00:35.920,00:36.180,7
94,"observations,",36.180,36.800,0.620,00:36.180,00:36.800,13
95,the,37.340,37.420,0.080,00:37.340,00:37.420,3
96,agent,37.420,37.740,0.320,00:37.420,00:37.740,5
97,acts,37.740,38.220,0.480,00:37.740,00:38.220,4
98,blindly.,38.220,38.720,0.500,00:38.220,00:38.720,8
99,It,39.220,39.440,0.220,00:39.220,00:39.440,2
100,has,39.440,39.540,0.100,00:39.440,00:39.540,3
101,no,39.540,39.800,0.260,00:39.540,00:39.800,2
102,way,39.800,40.040,0.240,00:39.800,00:40.040,3
103,to,40.040,40.200,0.160,00:40.040,00:40.200,2
104,know,40.200,40.360,0.160,00:40.200,00:40.360,4
105,whether,40.360,40.640,0.280,00:40.360,00:40.640,7
106,its,40.640,40.840,0.200,00:40.640,00:40.840,3
107,action,40.840,41.160,0.320,00:40.840,00:41.160,6
108,"succeeded,",41.160,41.700,0.540,00:41.160,00:41.700,10
109,no,42.200,42.300,0.100,00:42.200,00:42.300,2
110,way,42.300,42.460,0.160,00:42.300,00:42.460,3
111,to,42.460,42.620,0.160,00:42.460,00:42.620,2
112,"adapt,",42.620,42.960,0.340,00:42.620,00:42.960,6
113,no,43.460,43.620,0.160,00:43.460,00:43.620,2
114,way,43.620,43.840,0.220,00:43.620,00:43.840,3
115,to,43.840,44.000,0.160,00:43.840,00:44.000,2
116,change,44.000,44.300,0.300,00:44.000,00:44.300,6
117,course,44.300,44.700,0.400,00:44.300,00:44.700,6
118,based,44.700,45.020,0.320,00:44.700,00:45.020,5
119,on,45.020,45.340,0.320,00:45.020,00:45.340,2
120,what,45.340,45.540,0.200,00:45.340,00:45.540,4
121,it,45.540,45.660,0.120,00:45.540,00:45.660,2
122,finds.,45.660,46.000,0.340,00:45.660,00:46.000,6
123,The,46.560,46.740,0.180,00:46.560,00:46.740,3
124,loop,46.740,47.060,0.320,00:46.740,00:47.060,4
125,is,47.060,47.440,0.380,00:47.060,00:47.440,2
126,"perceive,",47.440,48.040,0.600,00:47.440,00:48.040,9
127,"think,",48.580,48.640,0.060,00:48.580,00:48.640,6
128,"act,",49.160,49.460,0.300,00:49.160,00:49.460,4
129,observe.,49.760,50.120,0.360,00:49.760,00:50.120,8
130,Observations,50.760,51.400,0.640,00:50.760,00:51.400,12
131,feed,51.400,51.620,0.220,00:51.400,00:51.620,4
132,directly,51.620,52.140,0.520,00:51.620,00:52.140,8
133,back,52.140,52.800,0.660,00:52.140,00:52.800,4
134,into,52.800,53.140,0.340,00:52.800,00:53.140,4
135,the,53.140,53.320,0.180,00:53.140,00:53.320,3
136,perceived,53.320,53.620,0.300,00:53.320,00:53.620,9
137,step.,53.620,54.020,0.400,00:53.620,00:54.020,5
138,This,54.020,54.700,0.680,00:54.020,00:54.700,4
139,is,54.700,54.940,0.240,00:54.700,00:54.940,2
140,what,54.940,55.100,0.160,00:54.940,00:55.100,4
141,makes,55.100,55.300,0.200,00:55.100,00:55.300,5
142,the,55.300,55.520,0.220,00:55.300,00:55.520,3
143,loop,55.520,55.700,0.180,00:55.520,00:55.700,4
144,a,55.700,56.000,0.300,00:55.700,00:56.000,1
145,loop,56.000,56.200,0.200,00:56.000,00:56.200,4
146,rather,56.200,56.700,0.500,00:56.200,00:56.700,6
147,than,56.700,56.960,0.260,00:56.700,00:56.960,4
148,a,56.960,57.040,0.080,00:56.960,00:57.040,1
149,straight,57.040,57.240,0.200,00:57.040,00:57.240,8
150,line.,57.240,57.600,0.360,00:57.240,00:57.600,5
151,Every,58.100,58.540,0.440,00:58.100,00:58.540,5
152,piece,58.540,58.860,0.320,00:58.540,00:58.860,5
153,of,58.860,59.000,0.140,00:58.860,00:59.000,2
154,knowledge,59.000,59.320,0.320,00:59.000,00:59.320,9
155,the,59.320,59.580,0.260,00:59.320,00:59.580,3
156,agent,59.580,59.880,0.300,00:59.580,00:59.880,5
157,builds,59.880,60.140,0.260,00:59.880,01:00.140,6
158,up,60.140,60.440,0.300,01:00.140,01:00.440,2
159,during,60.440,60.740,0.300,01:00.440,01:00.740,6
160,a,60.740,60.880,0.140,01:00.740,01:00.880,1
161,task,60.880,61.260,0.380,01:00.880,01:01.260,4
162,arrives,61.260,61.980,0.720,01:01.260,01:01.980,7
163,through,61.980,62.480,0.500,01:01.980,01:02.480,7
164,observations.,62.480,63.080,0.600,01:02.480,01:03.080,13
165,Take,63.740,63.880,0.140,01:03.740,01:03.880,4
166,away,63.880,64.140,0.260,01:03.880,01:04.140,4
167,observations,64.140,64.780,0.640,01:04.140,01:04.780,12
168,and,64.780,65.340,0.560,01:04.780,01:05.340,3
169,the,65.340,65.480,0.140,01:05.340,01:05.480,3
170,loop,65.480,65.700,0.220,01:05.480,01:05.700,4
171,goes,65.700,66.100,0.400,01:05.700,01:06.100,4
172,dark.,66.100,66.380,0.280,01:06.100,01:06.380,5
