Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
154,class.,69.040,69.320,0.280,01:09.040,01:09.320,6
155,"Now,",70.200,70.520,0.320,01:10.200,01:10.520,4
156,a,70.940,71.060,0.120,01:10.940,01:11.060,1
157,variable,71.060,71.500,0.440,01:11.060,01:11.500,8
158,at,71.500,71.780,0.280,01:11.500,01:11.780,2
159,the,71.780,71.900,0.120,01:11.780,01:11.900,3
160,class,71.900,72.140,0.240,01:11.900,01:12.140,5
161,level,72.140,72.520,0.380,01:12.140,01:12.520,5
162,is,72.520,72.760,0.240,01:12.520,01:12.760,2
163,"useful,",72.760,73.160,0.400,01:12.760,01:13.160,7
164,but,73.540,73.700,0.160,01:13.540,01:13.700,3
165,what,73.700,73.900,0.200,01:13.700,01:13.900,4
166,about,73.900,74.140,0.240,01:13.900,01:14.140,5
167,a,74.140,74.320,0.180,01:14.140,01:14.320,1
168,method,74.320,74.740,0.420,01:14.320,01:14.740,6
169,that,74.740,75.000,0.260,01:14.740,01:15.000,4
170,also,75.000,75.440,0.440,01:15.000,01:15.440,4
171,belongs,75.440,75.760,0.320,01:15.440,01:15.760,7
172,to,75.760,76.060,0.300,01:15.760,01:16.060,2
173,the,76.060,76.160,0.100,01:16.060,01:16.160,3
174,class?,76.160,76.440,0.280,01:16.160,01:16.440,6
175,One,76.860,77.080,0.220,01:16.860,01:17.080,3
176,that,77.080,77.260,0.180,01:17.080,01:17.260,4
177,needs,77.260,77.560,0.300,01:17.260,01:17.560,5
178,no,77.560,77.940,0.380,01:17.560,01:17.940,2
179,object,77.940,78.440,0.500,01:17.940,01:18.440,6
180,to,78.440,78.760,0.320,01:18.440,01:18.760,2
181,run?,78.760,78.980,0.220,01:18.760,01:18.980,4
182,That,79.520,79.840,0.320,01:19.520,01:19.840,4
183,is,79.840,80.100,0.260,01:19.840,01:20.100,2
184,exactly,80.100,80.640,0.540,01:20.100,01:20.640,7
185,what,80.640,80.860,0.220,01:20.640,01:20.860,4
186,we,80.860,81.000,0.140,01:20.860,01:21.000,2
187,cover,81.000,81.240,0.240,01:21.000,01:21.240,5
188,next.,81.240,81.560,0.320,01:21.240,01:21.560,5
