Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
57,"exists,",24.220,24.920,0.700,00:24.220,00:24.920,7
58,the,25.580,25.660,0.080,00:25.580,00:25.660,3
59,system,25.660,26.080,0.420,00:25.660,00:26.080,6
60,needs,26.080,26.540,0.460,00:26.080,00:26.540,5
61,certain,26.540,27.040,0.500,00:26.540,00:27.040,7
62,data,27.040,27.360,0.320,00:27.040,00:27.360,4
63,ready.,27.360,27.800,0.440,00:27.360,00:27.800,6
64,All,28.160,28.520,0.360,00:28.160,00:28.520,3
65,station,28.520,28.880,0.360,00:28.520,00:28.880,7
66,codes,28.880,29.400,0.520,00:28.880,00:29.400,5
67,"loaded,",29.400,29.880,0.480,00:29.400,00:29.880,7
68,all,30.280,30.600,0.320,00:30.280,00:30.600,3
69,route,30.600,30.880,0.280,00:30.600,00:30.880,5
70,maps,30.880,31.160,0.280,00:30.880,00:31.160,4
71,"mapped,",31.160,31.720,0.560,00:31.160,00:31.720,7
72,all,32.320,32.520,0.200,00:32.320,00:32.520,3
73,fair,32.520,32.880,0.360,00:32.520,00:32.880,4
74,tables,32.880,33.400,0.520,00:32.880,00:33.400,6
75,pulled,33.400,33.820,0.420,00:33.400,00:33.820,6
76,from,33.820,34.120,0.300,00:33.820,00:34.120,4
77,the,34.120,34.280,0.160,00:34.120,00:34.280,3
78,database.,34.280,34.660,0.380,00:34.280,00:34.660,9
79,This,35.320,35.560,0.240,00:35.320,00:35.560,4
80,cannot,35.560,35.920,0.360,00:35.560,00:35.920,6
81,wait,35.920,36.420,0.500,00:35.920,00:36.420,4
82,for,36.420,36.680,0.260,00:36.420,00:36.680,3
83,an,36.680,36.840,0.160,00:36.680,00:36.840,2
84,object,36.840,37.240,0.400,00:36.840,00:37.240,6
85,to,37.240,37.600,0.360,00:37.240,00:37.600,2
86,be,37.600,37.740,0.140,00:37.600,00:37.740,2
87,created.,37.740,38.260,0.520,00:37.740,00:38.260,8
88,It,38.620,38.700,0.080,00:38.620,00:38.700,2
89,must,38.700,38.920,0.220,00:38.700,00:38.920,4
90,happen,38.920,39.380,0.460,00:38.920,00:39.380,6
91,the,39.380,39.640,0.260,00:39.380,00:39.640,3
92,moment,39.640,40.080,0.440,00:39.640,00:40.080,6
93,the,40.080,40.320,0.240,00:40.080,00:40.320,3
94,class,40.320,40.620,0.300,00:40.320,00:40.620,5
95,is,40.620,40.940,0.320,00:40.620,00:40.940,2
96,loaded,40.940,41.300,0.360,00:40.940,00:41.300,6
97,into,41.300,41.580,0.280,00:41.300,00:41.580,4
98,memory.,41.580,41.920,0.340,00:41.580,00:41.920,7
99,That,42.440,42.760,0.320,00:42.440,00:42.760,4
100,is,42.760,42.960,0.200,00:42.760,00:42.960,2
101,exactly,42.960,43.700,0.740,00:42.960,00:43.700,7
102,what,43.700,44.020,0.320,00:43.700,00:44.020,4
103,a,44.020,44.120,0.100,00:44.020,00:44.120,1
104,static,44.120,44.460,0.340,00:44.120,00:44.460,6
105,block,44.460,44.760,0.300,00:44.460,00:44.760,5
106,does.,44.760,45.200,0.440,00:44.760,00:45.200,5
107,"Static,",45.780,46.240,0.460,00:45.780,00:46.240,7
108,"parentheses,",46.760,47.240,0.480,00:46.760,00:47.240,12
109,load,48.000,48.160,0.160,00:48.000,00:48.160,4
110,"stations,",48.160,48.740,0.580,00:48.160,00:48.740,9
111,"routes,",49.220,49.360,0.140,00:49.220,00:49.360,7
112,fares.,49.900,50.360,0.460,00:49.900,00:50.360,6
113,It,50.820,51.160,0.340,00:50.820,00:51.160,2
114,runs,51.160,51.420,0.260,00:51.160,00:51.420,4
115,"once,",51.420,52.040,0.620,00:51.420,00:52.040,5
116,"automatically,",52.520,53.040,0.520,00:52.520,00:53.040,14
117,the,53.660,53.720,0.060,00:53.660,00:53.720,3
118,moment,53.720,54.180,0.460,00:53.720,00:54.180,6
119,the,54.180,54.440,0.260,00:54.180,00:54.440,3
120,JVM,54.440,55.040,0.600,00:54.440,00:55.040,3
121,loads,55.040,55.420,0.380,00:55.040,00:55.420,5
122,the,55.420,55.680,0.260,00:55.420,00:55.680,3
123,class,55.680,55.940,0.260,00:55.680,00:55.940,5
124,into,55.940,56.200,0.260,00:55.940,00:56.200,4
125,memory.,56.200,56.660,0.460,00:56.200,00:56.660,7
126,Not,56.660,57.340,0.680,00:56.660,00:57.340,3
127,when,57.340,57.560,0.220,00:57.340,00:57.560,4
128,an,57.560,57.720,0.160,00:57.560,00:57.720,2
129,object,57.720,58.100,0.380,00:57.720,00:58.100,6
130,is,58.100,58.360,0.260,00:58.100,00:58.360,2
131,"created,",58.360,58.820,0.460,00:58.360,00:58.820,8
132,not,59.160,59.320,0.160,00:59.160,00:59.320,3
133,when,59.320,59.540,0.220,00:59.320,00:59.540,4
134,a,59.540,59.680,0.140,00:59.540,00:59.680,1
135,method,59.680,60.040,0.360,00:59.680,01:00.040,6
136,is,60.040,60.260,0.220,01:00.040,01:00.260,2
137,"called,",60.260,60.540,0.280,01:00.260,01:00.540,7
138,once,61.060,61.340,0.280,01:01.060,01:01.340,4
139,and,61.340,61.940,0.600,01:01.340,01:01.940,3
140,only,61.940,62.480,0.540,01:01.940,01:02.480,4
141,once.,62.480,63.040,0.560,01:02.480,01:03.040,5
142,No,63.620,63.860,0.240,01:03.620,01:03.860,2
143,constructor,63.860,64.400,0.540,01:03.860,01:04.400,11
144,triggers,64.400,64.800,0.400,01:04.400,01:04.800,8
145,"it,",64.800,65.080,0.280,01:04.800,01:05.080,3
146,no,65.400,65.580,0.180,01:05.400,01:05.580,2
147,method,65.580,66.000,0.420,01:05.580,01:06.000,6
148,call,66.000,66.300,0.300,01:06.000,01:06.300,4
149,triggers,66.300,66.700,0.400,01:06.300,01:06.700,8
150,it.,66.700,67.000,0.300,01:06.700,01:07.000,3
151,The,67.320,67.420,0.100,01:07.320,01:07.420,3
152,class,67.420,67.720,0.300,01:07.420,01:07.720,5
153,loading,67.720,68.160,0.440,01:07.720,01:08.160,7
154,itself,68.160,68.680,0.520,01:08.160,01:08.680,6
155,triggers,68.680,69.260,0.580,01:08.680,01:09.260,8
156,it.,69.260,69.600,0.340,01:09.260,01:09.600,3
157,This,70.040,70.280,0.240,01:10.040,01:10.280,4
158,is,70.280,70.420,0.140,01:10.280,01:10.420,2
159,where,70.420,70.600,0.180,01:10.420,01:10.600,5
160,you,70.600,70.740,0.140,01:10.600,01:10.740,3
161,put,70.740,70.960,0.220,01:10.740,01:10.960,3
162,one,70.960,71.380,0.420,01:10.960,01:11.380,3
163,time,71.380,71.900,0.520,01:11.380,01:11.900,4
164,class,71.900,72.400,0.500,01:11.900,01:12.400,5
165,level,72.400,72.940,0.540,01:12.400,01:12.940,5
166,setup,72.940,73.340,0.400,01:12.940,01:13.340,5
167,that,73.340,73.820,0.480,01:13.340,01:13.820,4
168,every,73.820,74.380,0.560,01:13.820,01:14.380,5
169,future,74.380,74.780,0.400,01:14.380,01:14.780,6
170,object,74.780,75.240,0.460,01:14.780,01:15.240,6
171,will,75.240,75.560,0.320,01:15.240,01:15.560,4
172,depend,75.560,75.840,0.280,01:15.560,01:15.840,6
173,on.,75.840,76.120,0.280,01:15.840,01:16.120,3
174,"Now,",76.800,77.040,0.240,01:16.800,01:17.040,4
175,static,77.400,77.640,0.240,01:17.400,01:17.640,6
176,variables,77.640,78.120,0.480,01:17.640,01:18.120,9
177,and,78.120,78.640,0.520,01:18.120,01:18.640,3
178,instance,78.640,79.120,0.480,01:18.640,01:19.120,8
179,variables,79.120,79.700,0.580,01:19.120,01:19.700,9
180,both,80.110,80.480,0.370,01:20.110,01:20.480,4
181,live,80.480,80.820,0.340,01:20.480,01:20.820,4
182,inside,80.820,81.460,0.640,01:20.820,01:21.460,6
183,a,81.460,81.740,0.280,01:21.460,01:21.740,1
184,"class,",81.740,82.160,0.420,01:21.740,01:22.160,6
185,but,82.400,82.600,0.200,01:22.400,01:22.600,3
186,they,82.600,82.780,0.180,01:22.600,01:22.780,4
187,behave,82.780,83.280,0.500,01:22.780,01:23.280,6
188,completely,83.280,83.900,0.620,01:23.280,01:23.900,10
189,differently.,83.900,84.660,0.760,01:23.900,01:24.660,12
190,That,85.080,85.420,0.340,01:25.080,01:25.420,4
191,exact,85.420,85.960,0.540,01:25.420,01:25.960,5
192,difference,85.960,86.660,0.700,01:25.960,01:26.660,10
193,and,86.660,86.900,0.240,01:26.660,01:26.900,3
194,why,86.900,87.200,0.300,01:26.900,01:27.200,3
195,confusing,87.200,87.820,0.620,01:27.200,01:27.820,9
196,them,87.820,88.080,0.260,01:27.820,01:28.080,4
197,breaks,88.080,88.500,0.420,01:28.080,01:28.500,6
198,the,88.500,88.740,0.240,01:28.500,01:28.740,3
199,system,88.740,89.120,0.380,01:28.740,01:29.120,6
200,is,89.120,89.660,0.540,01:29.120,01:29.660,2
201,what,89.660,89.880,0.220,01:29.660,01:29.880,4
202,we,89.880,90.040,0.160,01:29.880,01:30.040,2
203,break,90.040,90.280,0.240,01:30.040,01:30.280,5
204,down,90.280,90.540,0.260,01:30.280,01:30.540,4
205,next.,90.540,90.960,0.420,01:30.540,01:30.960,5
