Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
58,train,24.200,24.600,0.400,00:24.200,00:24.600,5
59,uses,24.600,25.060,0.460,00:24.600,00:25.060,4
60,distance,25.060,25.560,0.500,00:25.060,00:25.560,8
61,-based,25.560,25.920,0.360,00:25.560,00:25.920,6
62,slabs.,25.920,26.640,0.720,00:25.920,00:26.640,6
63,The,27.020,27.360,0.340,00:27.020,00:27.360,3
64,fair,27.360,27.600,0.240,00:27.360,00:27.600,4
65,logic,27.600,27.920,0.320,00:27.600,00:27.920,5
66,is,27.920,28.180,0.260,00:27.920,00:28.180,2
67,completely,28.180,28.700,0.520,00:28.180,00:28.700,10
68,different,28.700,29.220,0.520,00:28.700,00:29.220,9
69,between,29.220,29.560,0.340,00:29.220,00:29.560,7
70,them.,29.560,29.960,0.400,00:29.560,00:29.960,5
71,Method,30.840,31.100,0.260,00:30.840,00:31.100,6
72,overriding,31.100,31.940,0.840,00:31.100,00:31.940,10
73,lets,31.940,32.280,0.340,00:31.940,00:32.280,4
74,a,32.280,32.460,0.180,00:32.280,00:32.460,1
75,child,32.460,32.800,0.340,00:32.460,00:32.800,5
76,class,32.800,33.160,0.360,00:32.800,00:33.160,5
77,write,33.160,33.500,0.340,00:33.160,00:33.500,5
78,its,33.500,33.720,0.220,00:33.500,00:33.720,3
79,own,33.720,34.040,0.320,00:33.720,00:34.040,3
80,version,34.040,34.540,0.500,00:34.040,00:34.540,7
81,of,34.540,34.780,0.240,00:34.540,00:34.780,2
82,a,34.780,34.880,0.100,00:34.780,00:34.880,1
83,method,34.880,35.180,0.300,00:34.880,00:35.180,6
84,it,35.180,35.380,0.200,00:35.180,00:35.380,2
85,inherited,35.380,35.800,0.420,00:35.380,00:35.800,9
86,from,35.800,36.080,0.280,00:35.800,00:36.080,4
87,the,36.080,36.220,0.140,00:36.080,00:36.220,3
88,parent.,36.220,36.580,0.360,00:36.220,00:36.580,7
89,The,37.180,37.440,0.260,00:37.180,00:37.440,3
90,name,37.440,37.700,0.260,00:37.440,00:37.700,4
91,stays,37.700,38.020,0.320,00:37.700,00:38.020,5
92,the,38.020,38.240,0.220,00:38.020,00:38.240,3
93,same.,38.240,38.540,0.300,00:38.240,00:38.540,5
94,The,38.980,39.060,0.080,00:38.980,00:39.060,3
95,implementation,39.060,39.600,0.540,00:39.060,00:39.600,14
96,inside,39.600,40.300,0.700,00:39.600,00:40.300,6
97,changes.,40.300,40.980,0.680,00:40.300,00:40.980,8
98,When,41.800,42.040,0.240,00:41.800,00:42.040,4
99,you,42.040,42.180,0.140,00:42.040,00:42.180,3
100,call,42.180,42.500,0.320,00:42.180,00:42.500,4
101,Calculate,42.500,43.140,0.640,00:42.500,00:43.140,9
102,Fair,43.140,43.380,0.240,00:43.140,00:43.380,4
103,on,43.380,43.680,0.300,00:43.380,00:43.680,2
104,an,43.680,43.800,0.120,00:43.680,00:43.800,2
105,express,43.800,44.180,0.380,00:43.800,00:44.180,7
106,train,44.180,44.600,0.420,00:44.180,00:44.600,5
107,"object,",44.600,45.120,0.520,00:44.600,00:45.120,7
108,Java,45.620,45.820,0.200,00:45.620,00:45.820,4
109,does,45.820,46.080,0.260,00:45.820,00:46.080,4
110,not,46.080,46.380,0.300,00:46.080,00:46.380,3
111,run,46.380,46.680,0.300,00:46.380,00:46.680,3
112,the,46.680,46.880,0.200,00:46.680,00:46.880,3
113,train,46.880,47.240,0.360,00:46.880,00:47.240,5
114,version.,47.240,47.680,0.440,00:47.240,00:47.680,8
115,It,48.120,48.280,0.160,00:48.120,00:48.280,2
116,runs,48.280,48.580,0.300,00:48.280,00:48.580,4
117,the,48.580,48.820,0.240,00:48.580,00:48.820,3
118,express,48.820,49.260,0.440,00:48.820,00:49.260,7
119,train,49.260,49.740,0.480,00:49.260,00:49.740,5
120,version.,49.740,50.200,0.460,00:49.740,00:50.200,8
121,The,50.780,51.040,0.260,00:50.780,00:51.040,3
122,actual,51.040,51.620,0.580,00:51.040,00:51.620,6
123,object,51.620,52.040,0.420,00:51.620,00:52.040,6
124,type,52.040,52.380,0.340,00:52.040,00:52.380,4
125,at,52.380,52.540,0.160,00:52.380,00:52.540,2
126,runtime,52.540,52.880,0.340,00:52.540,00:52.880,7
127,decides,52.880,53.400,0.520,00:52.880,00:53.400,7
128,which,53.400,53.820,0.420,00:53.400,00:53.820,5
129,implementation,53.820,54.520,0.700,00:53.820,00:54.520,14
130,executes.,54.520,55.340,0.820,00:54.520,00:55.340,9
131,The,56.140,56.480,0.340,00:56.140,00:56.480,3
132,calling,56.480,56.820,0.340,00:56.480,00:56.820,7
133,code,56.820,57.200,0.380,00:56.820,00:57.200,4
134,does,57.200,57.400,0.200,00:57.200,00:57.400,4
135,not,57.400,57.600,0.200,00:57.400,00:57.600,3
136,need,57.600,57.820,0.220,00:57.600,00:57.820,4
137,to,57.820,57.980,0.160,00:57.820,00:57.980,2
138,know,57.980,58.140,0.160,00:57.980,00:58.140,4
139,which,58.140,58.440,0.300,00:58.140,00:58.440,5
140,train,58.440,58.740,0.300,00:58.440,00:58.740,5
141,type,58.740,59.020,0.280,00:58.740,00:59.020,4
142,it,59.020,59.180,0.160,00:59.020,00:59.180,2
143,is,59.180,59.300,0.120,00:59.180,00:59.300,2
144,dealing,59.300,59.520,0.220,00:59.300,00:59.520,7
145,with.,59.520,59.880,0.360,00:59.520,00:59.880,5
146,It,60.340,60.440,0.100,01:00.340,01:00.440,2
147,calls,60.440,60.800,0.360,01:00.440,01:00.800,5
148,Calculate,60.800,61.620,0.820,01:00.800,01:01.620,9
149,Fair.,61.620,61.860,0.240,01:01.620,01:01.860,5
150,The,62.320,62.600,0.280,01:02.320,01:02.600,3
151,right,62.600,62.860,0.260,01:02.600,01:02.860,5
152,version,62.860,63.300,0.440,01:02.860,01:03.300,7
153,runs,63.300,63.660,0.360,01:03.300,01:03.660,4
154,automatically.,63.660,64.340,0.680,01:03.660,01:04.340,14
155,This,65.160,65.500,0.340,01:05.160,01:05.500,4
156,is,65.500,65.680,0.180,01:05.500,01:05.680,2
157,how,65.680,65.900,0.220,01:05.680,01:05.900,3
158,the,65.900,66.060,0.160,01:05.900,01:06.060,3
159,railway,66.060,66.300,0.240,01:06.060,01:06.300,7
160,system,66.300,66.900,0.600,01:06.300,01:06.900,6
161,applies,66.900,67.240,0.340,01:06.900,01:07.240,7
162,different,67.240,67.740,0.500,01:07.240,01:07.740,9
163,fare,67.740,68.060,0.320,01:07.740,01:08.060,4
164,rules,68.060,68.360,0.300,01:08.060,01:08.360,5
165,to,68.360,68.620,0.260,01:08.360,01:08.620,2
166,different,68.620,68.940,0.320,01:08.620,01:08.940,9
167,train,68.940,69.220,0.280,01:08.940,01:09.220,5
168,types,69.220,69.640,0.420,01:09.220,01:09.640,5
169,without,69.640,70.220,0.580,01:09.640,01:10.220,7
170,rewriting,70.220,70.940,0.720,01:10.220,01:10.940,9
171,any,70.940,71.320,0.380,01:10.940,01:11.320,3
172,of,71.320,71.460,0.140,01:11.320,01:11.460,2
173,the,71.460,71.600,0.140,01:11.460,01:11.600,3
174,code,71.600,71.860,0.260,01:11.600,01:11.860,4
175,that,71.860,72.040,0.180,01:11.860,01:12.040,4
176,calls,72.040,72.280,0.240,01:12.040,01:12.280,5
177,them.,72.280,72.620,0.340,01:12.280,01:12.620,5
178,Same,73.380,73.720,0.340,01:13.380,01:13.720,4
179,"name,",73.720,74.040,0.320,01:13.720,01:14.040,5
180,different,74.440,74.760,0.320,01:14.440,01:14.760,9
181,"class,",74.760,75.140,0.380,01:14.760,01:15.140,6
182,different,75.560,75.920,0.360,01:15.560,01:15.920,9
183,behavior.,75.920,76.420,0.500,01:15.920,01:16.420,9
184,That,77.020,77.340,0.320,01:17.020,01:17.340,4
185,is,77.340,77.780,0.440,01:17.340,01:17.780,2
186,method,77.780,78.200,0.420,01:17.780,01:18.200,6
187,overriding.,78.200,79.080,0.880,01:18.200,01:19.080,11
