Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
112,string,56.420,56.920,0.500,00:56.420,00:56.920,6
113,when,56.920,57.540,0.620,00:56.920,00:57.540,4
114,you,57.540,57.720,0.180,00:57.540,00:57.720,3
115,print,57.720,58.000,0.280,00:57.720,00:58.000,5
116,a,58.000,58.220,0.220,00:58.000,00:58.220,1
117,ticket,58.220,58.580,0.360,00:58.220,00:58.580,6
118,this,58.580,58.960,0.380,00:58.580,00:58.960,4
119,runs.,58.960,59.360,0.400,00:58.960,00:59.360,5
120,Dot,60.140,60.340,0.200,01:00.140,01:00.340,3
121,equals,60.340,60.820,0.480,01:00.340,01:00.820,6
122,compares,60.820,61.640,0.820,01:00.820,01:01.640,8
123,two,61.640,62.240,0.600,01:01.640,01:02.240,3
124,objects,62.240,62.700,0.460,01:02.240,01:02.700,7
125,by,62.700,63.020,0.320,01:02.700,01:03.020,2
126,their,63.020,63.180,0.160,01:03.020,01:03.180,5
127,actual,63.180,63.780,0.600,01:03.180,01:03.780,6
128,field,63.780,64.280,0.500,01:03.780,01:04.280,5
129,"values,",64.280,64.820,0.540,01:04.280,01:04.820,7
130,not,65.040,65.460,0.420,01:05.040,01:05.460,3
131,their,65.460,65.800,0.340,01:05.460,01:05.800,5
132,memory,65.800,66.120,0.320,01:05.800,01:06.120,6
133,"addresses,",66.120,66.600,0.480,01:06.120,01:06.600,10
134,and,67.220,67.600,0.380,01:07.220,01:07.600,3
135,dot,67.600,68.020,0.420,01:07.600,01:08.020,3
136,hash,68.020,68.560,0.540,01:08.020,01:08.560,4
137,code.,68.560,68.920,0.360,01:08.560,01:08.920,5
138,Generates,69.280,69.880,0.600,01:09.280,01:09.880,9
139,a,69.880,70.060,0.180,01:09.880,01:10.060,1
140,numeric,70.060,70.740,0.680,01:10.060,01:10.740,7
141,code,70.740,71.140,0.400,01:10.740,01:11.140,4
142,used,71.140,71.640,0.500,01:11.140,01:11.640,4
143,by,71.640,71.900,0.260,01:11.640,01:11.900,2
144,hash,71.900,72.320,0.420,01:11.900,01:12.320,4
145,map,72.320,72.520,0.200,01:12.320,01:12.520,3
146,and,72.520,72.860,0.340,01:12.520,01:12.860,3
147,hash,72.860,73.280,0.420,01:12.860,01:13.280,4
148,set,73.280,73.620,0.340,01:13.280,01:13.620,3
149,to,73.620,74.120,0.500,01:13.620,01:14.120,2
150,store,74.120,74.540,0.420,01:14.120,01:14.540,5
151,and,74.540,74.820,0.280,01:14.540,01:14.820,3
152,retrieve,74.820,75.220,0.400,01:14.820,01:15.220,8
153,objects,75.220,75.860,0.640,01:15.220,01:15.860,7
154,correctly.,75.860,76.540,0.680,01:15.860,01:16.540,10
155,These,76.540,77.500,0.960,01:16.540,01:17.500,5
156,come,77.500,77.880,0.380,01:17.500,01:17.880,4
157,for,77.880,78.220,0.340,01:17.880,01:18.220,3
158,"free,",78.220,78.620,0.400,01:18.220,01:18.620,5
159,but,79.020,79.180,0.160,01:19.020,01:19.180,3
160,the,79.180,79.380,0.200,01:19.180,01:19.380,3
161,default,79.380,79.860,0.480,01:19.380,01:19.860,7
162,implementations,79.860,80.780,0.920,01:19.860,01:20.780,15
163,are,80.780,81.100,0.320,01:20.780,01:21.100,3
164,rarely,81.100,81.560,0.460,01:21.100,01:21.560,6
165,useful.,81.560,82.160,0.600,01:21.560,01:22.160,7
166,The,82.760,82.900,0.140,01:22.760,01:22.900,3
167,default,82.900,83.400,0.500,01:22.900,01:23.400,7
168,dot,83.400,83.940,0.540,01:23.400,01:23.940,3
169,2,83.940,84.280,0.340,01:23.940,01:24.280,1
170,string,84.280,84.620,0.340,01:24.280,01:24.620,6
171,returns,84.620,85.420,0.800,01:24.620,01:25.420,7
172,train,85.420,86.120,0.700,01:25.420,01:26.120,5
173,at,86.120,86.520,0.400,01:26.120,01:26.520,2
174,"4a3b2c,",86.520,88.480,1.960,01:26.520,01:28.480,7
175,meaningless.,89.040,89.600,0.560,01:29.040,01:29.600,12
176,In,90.260,90.540,0.280,01:30.260,01:30.540,2
177,the,90.540,90.660,0.120,01:30.540,01:30.660,3
178,coming,90.660,90.940,0.280,01:30.660,01:30.940,6
179,"parts,",90.940,91.320,0.380,01:30.940,01:31.320,6
180,we,91.580,91.700,0.120,01:31.580,01:31.700,2
181,override,91.700,92.420,0.720,01:31.700,01:32.420,8
182,each,92.420,93.040,0.620,01:32.420,01:33.040,4
183,one,93.040,93.360,0.320,01:33.040,01:33.360,3
184,inside,93.360,93.920,0.560,01:33.360,01:33.920,6
185,the,93.920,94.300,0.380,01:33.920,01:34.300,3
186,ticket,94.300,94.560,0.260,01:34.300,01:34.560,6
187,class.,94.560,94.920,0.360,01:34.560,01:34.920,6
188,"Now,",95.500,95.900,0.400,01:35.500,01:35.900,4
189,the,96.320,96.460,0.140,01:36.320,01:36.460,3
190,same,96.460,96.900,0.440,01:36.460,01:36.900,4
191,method,96.900,97.380,0.480,01:36.900,01:37.380,6
192,name,97.380,97.720,0.340,01:37.380,01:37.720,4
193,producing,97.720,98.260,0.540,01:37.720,01:38.260,9
194,completely,98.260,99.020,0.760,01:38.260,01:39.020,10
195,different,99.020,99.740,0.720,01:39.020,01:39.740,9
196,"behavior,",99.740,100.380,0.640,01:39.740,01:40.380,9
197,depending,100.740,101.040,0.300,01:40.740,01:41.040,9
198,on,101.040,101.320,0.280,01:41.040,01:41.320,2
199,what,101.320,101.640,0.320,01:41.320,01:41.640,4
200,you,101.640,101.820,0.180,01:41.640,01:41.820,3
201,pass,101.820,102.020,0.200,01:41.820,01:42.020,4
202,into,102.020,102.400,0.380,01:42.020,01:42.400,4
203,it.,102.400,102.600,0.200,01:42.400,01:42.600,3
204,That,102.940,103.320,0.380,01:42.940,01:43.320,4
205,is,103.320,103.660,0.340,01:43.320,01:43.660,2
206,compile,103.660,104.100,0.440,01:43.660,01:44.100,7
207,time,104.100,104.720,0.620,01:44.100,01:44.720,4
208,polymorphism.,104.720,105.800,1.080,01:44.720,01:45.800,13
209,And,105.800,106.420,0.620,01:45.800,01:46.420,3
210,that,106.420,106.620,0.200,01:46.420,01:46.620,4
211,is,106.620,106.760,0.140,01:46.620,01:46.760,2
212,exactly,106.760,107.360,0.600,01:46.760,01:47.360,7
213,where,107.360,107.820,0.460,01:47.360,01:47.820,5
214,we,107.820,107.960,0.140,01:47.820,01:47.960,2
215,go,107.960,108.120,0.160,01:47.960,01:48.120,2
216,next.,108.120,108.440,0.320,01:48.120,01:48.440,5
