Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
39,hash,15.940,16.260,0.320,00:15.940,00:16.260,4
40,code,16.260,16.560,0.300,00:16.260,00:16.560,4
41,for,16.560,16.920,0.360,00:16.560,00:16.920,3
42,free.,16.920,17.240,0.320,00:16.920,00:17.240,5
43,"Today,",17.960,18.420,0.460,00:17.960,00:18.420,6
44,we,18.740,18.940,0.200,00:18.740,00:18.940,2
45,learn,18.940,19.220,0.280,00:18.940,00:19.220,5
46,compile,19.220,19.700,0.480,00:19.220,00:19.700,7
47,time,19.700,20.240,0.540,00:19.700,00:20.240,4
48,polymorphism.,20.240,21.200,0.960,00:20.240,00:21.200,13
49,The,21.880,22.180,0.300,00:21.880,00:22.180,3
50,booking,22.180,22.500,0.320,00:22.180,00:22.500,7
51,service,22.500,23.060,0.560,00:22.500,00:23.060,7
52,needs,23.060,23.340,0.280,00:23.060,00:23.340,5
53,to,23.340,23.600,0.260,00:23.340,00:23.600,2
54,book,23.600,23.780,0.180,00:23.600,00:23.780,4
55,a,23.780,23.920,0.140,00:23.780,00:23.920,1
56,"ticket,",23.920,24.180,0.260,00:23.920,00:24.180,7
57,but,24.560,24.760,0.200,00:24.560,00:24.760,3
58,not,24.760,24.960,0.200,00:24.760,00:24.960,3
59,every,24.960,25.480,0.520,00:24.960,00:25.480,5
60,booking,25.480,25.820,0.340,00:25.480,00:25.820,7
61,request,25.820,26.240,0.420,00:25.820,00:26.240,7
62,looks,26.240,26.540,0.300,00:26.240,00:26.540,5
63,the,26.540,26.740,0.200,00:26.540,00:26.740,3
64,same.,26.740,27.020,0.280,00:26.740,00:27.020,5
65,Sometimes,27.020,28.020,1.000,00:27.020,00:28.020,9
66,the,28.020,28.420,0.400,00:28.020,00:28.420,3
67,passenger,28.420,28.840,0.420,00:28.420,00:28.840,9
68,provides,28.840,29.300,0.460,00:28.840,00:29.300,8
69,just,29.300,29.700,0.400,00:29.300,00:29.700,4
70,an,29.700,29.980,0.280,00:29.700,00:29.980,2
71,ID,29.980,30.220,0.240,00:29.980,00:30.220,2
72,and,30.220,30.600,0.380,00:30.220,00:30.600,3
73,a,30.600,30.720,0.120,00:30.600,00:30.720,1
74,route.,30.720,30.920,0.200,00:30.720,00:30.920,6
75,Sometimes,31.440,31.980,0.540,00:31.440,00:31.980,9
76,they,31.980,32.280,0.300,00:31.980,00:32.280,4
77,add,32.280,32.520,0.240,00:32.280,00:32.520,3
78,a,32.520,32.640,0.120,00:32.520,00:32.640,1
79,seat,32.640,32.860,0.220,00:32.640,00:32.860,4
80,class.,32.860,33.180,0.320,00:32.860,00:33.180,6
81,Sometimes,33.640,34.220,0.580,00:33.640,00:34.220,9
82,a,34.220,34.560,0.340,00:34.220,00:34.560,1
83,concession,34.560,35.000,0.440,00:34.560,00:35.000,10
84,type,35.000,35.380,0.380,00:35.000,00:35.380,4
85,on,35.380,35.600,0.220,00:35.380,00:35.600,2
86,top,35.600,35.820,0.220,00:35.600,00:35.820,3
87,of,35.820,35.980,0.160,00:35.820,00:35.980,2
88,that.,35.980,36.200,0.220,00:35.980,00:36.200,5
89,Three,36.880,37.180,0.300,00:36.880,00:37.180,5
90,different,37.180,37.600,0.420,00:37.180,00:37.600,9
91,scenarios.,37.600,38.180,0.580,00:37.600,00:38.180,10
92,Three,38.800,39.020,0.220,00:38.800,00:39.020,5
93,different,39.020,39.380,0.360,00:39.020,00:39.380,9
94,sets,39.380,39.700,0.320,00:39.380,00:39.700,4
95,of,39.700,40.000,0.300,00:39.700,00:40.000,2
96,information.,40.000,40.540,0.540,00:40.000,00:40.540,12
97,One,41.360,41.540,0.180,00:41.360,00:41.540,3
98,"solution,",41.540,42.040,0.500,00:41.540,00:42.040,9
99,three,42.580,42.820,0.240,00:42.580,00:42.820,5
100,"methods,",42.820,43.240,0.420,00:42.820,00:43.240,8
101,all,43.740,43.880,0.140,00:43.740,00:43.880,3
102,named,43.880,44.340,0.460,00:43.880,00:44.340,5
103,book,44.340,44.760,0.420,00:44.340,00:44.760,4
104,"ticket,",44.760,45.160,0.400,00:44.760,00:45.160,7
105,each,45.580,46.120,0.540,00:45.580,00:46.120,4
106,with,46.120,46.320,0.200,00:46.120,00:46.320,4
107,a,46.320,46.460,0.140,00:46.320,00:46.460,1
108,different,46.460,46.800,0.340,00:46.460,00:46.800,9
109,parameter,46.800,47.340,0.540,00:46.800,00:47.340,9
110,list.,47.340,47.840,0.500,00:47.340,00:47.840,5
111,Book,48.600,48.700,0.100,00:48.600,00:48.700,4
112,"ticket,",48.700,49.120,0.420,00:48.700,00:49.120,7
113,passenger,49.560,49.840,0.280,00:49.560,00:49.840,9
114,"ID,",49.840,50.300,0.460,00:49.840,00:50.300,3
115,route,50.840,50.980,0.140,00:50.840,00:50.980,5
116,ID.,50.980,51.320,0.340,00:50.980,00:51.320,3
117,Book,51.860,52.280,0.420,00:51.860,00:52.280,4
118,"ticket,",52.280,52.700,0.420,00:52.280,00:52.700,7
119,passenger,53.140,53.460,0.320,00:53.140,00:53.460,9
120,"ID,",53.460,53.980,0.520,00:53.460,00:53.980,3
121,route,54.560,54.680,0.120,00:54.560,00:54.680,5
122,"ID,",54.680,55.100,0.420,00:54.680,00:55.100,3
123,seat,55.660,55.760,0.100,00:55.660,00:55.760,4
124,class.,55.760,56.120,0.360,00:55.760,00:56.120,6
125,Book,56.120,57.220,1.100,00:56.120,00:57.220,4
126,"ticket,",57.220,57.640,0.420,00:57.220,00:57.640,7
127,passenger,58.060,58.340,0.280,00:58.060,00:58.340,9
128,"ID,",58.340,58.820,0.480,00:58.340,00:58.820,3
129,route,59.500,59.600,0.100,00:59.500,00:59.600,5
130,"ID,",59.600,60.020,0.420,00:59.600,01:00.020,3
131,seat,60.600,60.720,0.120,01:00.600,01:00.720,4
132,"class,",60.720,61.060,0.340,01:00.720,01:01.060,6
133,concession,61.500,61.820,0.320,01:01.500,01:01.820,10
134,type.,61.820,62.260,0.440,01:01.820,01:02.260,5
135,The,62.800,63.160,0.360,01:02.800,01:03.160,3
136,calling,63.160,63.480,0.320,01:03.160,01:03.480,7
137,code,63.480,63.940,0.460,01:03.480,01:03.940,4
138,passes,63.940,64.320,0.380,01:03.940,01:04.320,6
139,different,64.320,64.760,0.440,01:04.320,01:04.760,9
140,arguments.,64.760,65.240,0.480,01:04.760,01:05.240,10
141,The,65.760,65.900,0.140,01:05.760,01:05.900,3
142,compiler,65.900,66.420,0.520,01:05.900,01:06.420,8
143,looks,66.420,66.800,0.380,01:06.420,01:06.800,5
144,at,66.800,66.980,0.180,01:06.800,01:06.980,2
145,what,66.980,67.140,0.160,01:06.980,01:07.140,4
146,was,67.140,67.280,0.140,01:07.140,01:07.280,3
147,passed,67.280,67.640,0.360,01:07.280,01:07.640,6
148,and,67.640,68.140,0.500,01:07.640,01:08.140,3
149,at,68.140,68.700,0.560,01:08.140,01:08.700,2
150,compile,68.700,69.160,0.460,01:08.700,01:09.160,7
151,time,69.160,69.840,0.680,01:09.160,01:09.840,4
152,picks,69.840,70.200,0.360,01:09.840,01:10.200,5
153,the,70.200,70.460,0.260,01:10.200,01:10.460,3
154,correct,70.460,70.780,0.320,01:10.460,01:10.780,7
155,version.,70.780,71.300,0.520,01:10.780,01:11.300,8
156,This,72.020,72.280,0.260,01:12.020,01:12.280,4
157,happens,72.280,72.660,0.380,01:12.280,01:12.660,7
158,before,72.660,73.140,0.480,01:12.660,01:13.140,6
159,the,73.140,73.440,0.300,01:13.140,01:13.440,3
160,program,73.440,73.820,0.380,01:13.440,01:13.820,7
161,runs.,73.820,74.220,0.400,01:13.820,01:14.220,5
162,The,74.680,74.780,0.100,01:14.680,01:14.780,3
163,JVM,74.780,75.380,0.600,01:14.780,01:15.380,3
164,never,75.380,75.780,0.400,01:15.380,01:15.780,5
165,makes,75.780,76.060,0.280,01:15.780,01:16.060,5
166,this,76.060,76.300,0.240,01:16.060,01:16.300,4
167,decision.,76.300,76.800,0.500,01:16.300,01:16.800,9
168,The,77.160,77.280,0.120,01:17.160,01:17.280,3
169,compiler,77.280,77.780,0.500,01:17.280,01:17.780,8
170,does.,77.780,78.080,0.300,01:17.780,01:18.080,5
171,Same,78.940,79.280,0.340,01:18.940,01:19.280,4
172,method,79.280,79.640,0.360,01:19.280,01:19.640,6
173,"name,",79.640,79.960,0.320,01:19.640,01:19.960,5
174,different,80.320,80.600,0.280,01:20.320,01:20.600,9
175,parameter,80.600,81.120,0.520,01:20.600,01:21.120,9
176,signatures.,81.120,81.600,0.480,01:21.120,01:21.600,11
177,The,82.240,82.420,0.180,01:22.240,01:22.420,3
178,right,82.420,82.660,0.240,01:22.420,01:22.660,5
179,version,82.660,83.100,0.440,01:22.660,01:23.100,7
180,selected,83.100,83.720,0.620,01:23.100,01:23.720,8
181,at,83.720,84.020,0.300,01:23.720,01:24.020,2
182,compile,84.020,84.420,0.400,01:24.020,01:24.420,7
183,time.,84.420,84.980,0.560,01:24.420,01:24.980,5
184,This,84.980,85.820,0.840,01:24.980,01:25.820,4
185,is,85.820,86.240,0.420,01:25.820,01:26.240,2
186,method,86.240,86.600,0.360,01:26.240,01:26.600,6
187,"overloading,",86.600,87.500,0.900,01:26.600,01:27.500,12
188,and,87.620,87.980,0.360,01:27.620,01:27.980,3
189,method,87.980,88.240,0.260,01:27.980,01:28.240,6
190,overloading,88.240,88.980,0.740,01:28.240,01:28.980,11
191,is,88.980,89.160,0.180,01:28.980,01:29.160,2
192,compile,89.160,89.560,0.400,01:29.160,01:29.560,7
193,time,89.560,90.160,0.600,01:29.560,01:30.160,4
194,polymorphism.,90.160,91.060,0.900,01:30.160,01:31.060,13
195,That,91.800,92.160,0.360,01:31.800,01:32.160,4
196,"distinction,",92.160,92.760,0.600,01:32.160,01:32.760,12
197,compile,93.300,93.680,0.380,01:33.300,01:33.680,7
198,time,93.680,94.200,0.520,01:33.680,01:34.200,4
199,versus,94.200,94.660,0.460,01:34.200,01:34.660,6
200,run,94.660,95.000,0.340,01:34.660,01:35.000,3
201,"time,",95.000,95.420,0.420,01:35.000,01:35.420,5
202,matters,95.800,96.140,0.340,01:35.800,01:36.140,7
203,enormously.,96.140,97.000,0.860,01:36.140,01:37.000,11
204,We,97.540,97.700,0.160,01:37.540,01:37.700,2
205,will,97.700,97.820,0.120,01:37.700,01:37.820,4
206,see,97.820,98.020,0.200,01:37.820,01:38.020,3
207,exactly,98.020,98.500,0.480,01:38.020,01:38.500,7
208,why,98.500,98.900,0.400,01:38.500,01:38.900,3
209,when,98.900,99.180,0.280,01:38.900,01:39.180,4
210,run,99.180,99.380,0.200,01:39.180,01:39.380,3
211,time,99.380,99.680,0.300,01:39.380,01:39.680,4
212,polymorphism,99.680,100.540,0.860,01:39.680,01:40.540,12
213,arrives.,100.540,100.920,0.380,01:40.540,01:40.920,8
214,But,101.460,101.600,0.140,01:41.460,01:41.600,3
215,"first,",101.600,101.940,0.340,01:41.600,01:41.940,6
216,every,102.480,102.760,0.280,01:42.480,01:42.760,5
217,rule,102.760,103.120,0.360,01:42.760,01:43.120,4
218,and,103.120,103.380,0.260,01:43.120,01:43.380,3
219,edge,103.380,103.740,0.360,01:43.380,01:43.740,4
220,case,103.740,103.980,0.240,01:43.740,01:43.980,4
221,of,103.980,104.240,0.260,01:43.980,01:44.240,2
222,overloading,104.240,104.920,0.680,01:44.240,01:44.920,11
223,itself.,104.920,105.240,0.320,01:44.920,01:45.240,7
224,That,105.760,106.100,0.340,01:45.760,01:46.100,4
225,is,106.100,106.360,0.260,01:46.100,01:46.360,2
226,exactly,106.360,106.880,0.520,01:46.360,01:46.880,7
227,what,106.880,107.100,0.220,01:46.880,01:47.100,4
228,we,107.100,107.220,0.120,01:47.100,01:47.220,2
229,cover,107.220,107.500,0.280,01:47.220,01:47.500,5
230,next.,107.500,107.860,0.360,01:47.500,01:47.860,5
