Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
145,of,60.880,61.040,0.160,01:00.880,01:01.040,2
146,a,61.040,61.100,0.060,01:01.040,01:01.100,1
147,language,61.100,61.440,0.340,01:01.100,01:01.440,8
148,itself,61.440,62.000,0.560,01:01.440,01:02.000,6
149,guarantees.,62.000,62.660,0.660,01:02.000,01:02.660,11
150,Final,63.520,63.900,0.380,01:03.520,01:03.900,5
151,variables,63.900,64.340,0.440,01:03.900,01:04.340,9
152,are,64.340,64.680,0.340,01:04.340,01:04.680,3
153,not,64.680,64.940,0.260,01:04.680,01:04.940,3
154,just,64.940,65.200,0.260,01:04.940,01:05.200,4
155,for,65.200,65.400,0.200,01:05.200,01:05.400,3
156,mathematical,65.400,65.860,0.460,01:05.400,01:05.860,12
157,constants.,65.860,66.540,0.680,01:05.860,01:06.540,10
158,They,67.200,67.300,0.100,01:07.200,01:07.300,4
159,are,67.300,67.420,0.120,01:07.300,01:07.420,3
160,for,67.420,67.540,0.120,01:07.420,01:07.540,3
161,anything,67.540,67.920,0.380,01:07.540,01:07.920,8
162,whose,67.920,68.240,0.320,01:07.920,01:08.240,5
163,identity,68.240,68.920,0.680,01:08.240,01:08.920,8
164,must,68.920,69.440,0.520,01:08.920,01:09.440,4
165,remain,69.440,69.840,0.400,01:09.440,01:09.840,6
166,stable,69.840,70.420,0.580,01:09.840,01:10.420,6
167,for,70.420,70.880,0.460,01:10.420,01:10.880,3
168,the,70.880,71.000,0.120,01:10.880,01:11.000,3
169,lifetime,71.000,71.360,0.360,01:11.000,01:11.360,8
170,of,71.360,71.800,0.440,01:11.360,01:11.800,2
171,the,71.800,71.920,0.120,01:11.800,01:11.920,3
172,object.,71.920,72.280,0.360,01:11.920,01:12.280,7
173,A,72.860,72.960,0.100,01:12.860,01:12.960,1
174,train's,72.960,73.420,0.460,01:12.960,01:13.420,7
175,registration,73.420,73.960,0.540,01:13.420,01:13.960,12
176,number,73.960,74.280,0.320,01:13.960,01:14.280,6
177,is,74.280,74.580,0.300,01:14.280,01:14.580,2
178,permanent.,74.580,75.060,0.480,01:14.580,01:15.060,10
179,The,75.580,75.660,0.080,01:15.580,01:15.660,3
180,final,75.660,76.020,0.360,01:15.660,01:16.020,5
181,keyword,76.020,76.480,0.460,01:16.020,01:16.480,7
182,makes,76.480,76.880,0.400,01:16.480,01:16.880,5
183,that,76.880,77.160,0.280,01:16.880,01:17.160,4
184,permanence,77.160,77.720,0.560,01:17.160,01:17.720,10
185,explicit,77.720,78.280,0.560,01:17.720,01:18.280,8
186,and,78.280,78.740,0.460,01:18.280,01:18.740,3
187,enforced.,78.740,79.260,0.520,01:18.740,01:19.260,9
